GlobalId,Type,Name,PredefinedType
1wBBaWkZr7TAnfZiPZvFM_,IfcAirTerminal,Lindab_CBA_RFA_2025_LevelBased:CBA-2510:1946462,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFM$,IfcAirTerminal,Lindab_CBA_RFA_2025_LevelBased:CBA-2510:1946463,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFM0,IfcAirTerminal,Lindab_CBA_RFA_2025_LevelBased:CBA-2510:1946464,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFLw,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946522,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKB,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-200:1946603,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKG,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946608,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFKH,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946609,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBn,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946641,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBS,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946684,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBT,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946685,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBU,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946686,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFBV,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946687,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAW,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946688,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAX,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946689,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAc,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946694,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAd,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946695,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAe,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946696,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAf,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946697,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAo,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946706,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAp,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946707,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAq,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1946708,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAr,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946709,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAs,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946710,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAt,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946711,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAu,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946712,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAv,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946713,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAw,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946714,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAx,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946715,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFAy,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946716,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9f,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946761,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9g,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946762,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9h,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946763,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF9i,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946764,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF83,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946851,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF84,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946852,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF8D,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946861,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEc,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946950,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEd,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946951,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEe,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946952,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEf,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946953,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEg,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946954,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEh,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946955,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEi,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946956,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEj,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946957,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEk,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946958,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEl,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946959,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEm,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946960,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEn,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946961,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEo,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1946962,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEB,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946987,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFEC,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1946988,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDX,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947009,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFDu,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947032,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3h,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947147,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF38,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947176,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF39,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947177,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF3A,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947178,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1x,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947291,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1y,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947292,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1z,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947293,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1_,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947294,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1$,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947295,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF10,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947296,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF11,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947297,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF12,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947298,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF13,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947299,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF14,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947300,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF15,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947301,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF16,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947302,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF17,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947303,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF18,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947304,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF19,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947305,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1A,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947306,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1B,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947307,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1C,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947308,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1D,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947309,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1E,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947310,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1F,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947311,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF1G,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947312,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6x,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947483,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6y,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947484,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6z,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947485,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6E,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947502,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6F,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947503,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF6G,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947504,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5l,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947535,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5m,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947536,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5n,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947537,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5o,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947538,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5B,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947563,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF5C,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947564,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4h,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947595,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4i,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947596,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4j,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947597,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4k,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947598,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4l,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947599,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4m,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947600,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4n,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947601,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4o,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947602,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4p,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947603,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4q,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947604,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4r,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947605,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4s,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947606,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4t,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947607,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4u,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947608,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4v,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947609,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4w,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947610,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4x,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947611,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF4y,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947612,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwX,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947713,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwY,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947714,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwZ,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947715,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwa,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947716,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwb,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947717,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwc,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947718,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwd,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947719,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFwe,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947720,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFub,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1947845,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFuC,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-160:1947884,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$e,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947912,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$f,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947913,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$g,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947914,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$h,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947915,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$i,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947916,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$j,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947917,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$k,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947918,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$l,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947919,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$m,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947920,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$n,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947921,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$o,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947922,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$p,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947923,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$q,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947924,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$r,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947925,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$s,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947926,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$t,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947927,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$u,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947928,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$z,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947933,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$_,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947934,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$$,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947935,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$0,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947936,NOTDEFINED
1wBBaWkZr7TAnfZiPZvF$1,IfcAirTerminal,M_Supply Grille - Single Deflection - Curve Face Rectangular Neck:410x210 Connection 1000 Diameter Duct:1947937,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzy,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948060,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzz,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948061,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFz_,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948062,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFz$,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948063,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzC,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948076,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzD,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948077,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzE,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948078,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFzF,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948079,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFys,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948118,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyH,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948145,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFyI,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948146,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFtA,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-200:1948458,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFrM,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-315:1948598,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFrT,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-250:1948605,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFq_,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1948638,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFq1,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1948641,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFqA,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1948650,NOTDEFINED
1wBBaWkZr7TAnfZiPZvFqH,IfcAirTerminal,Lindab_RS14_H_RFA_2025_LevelBased:RS14-H-E-2-125:1948657,NOTDEFINED
